artist_id,artist_id_melon,artist_name,album_name,album_type,melon_album_likes
3,276166,검정치마,로맨스는 별책부록 OST Part.5,[OST],1961
3,276166,검정치마,THIRSTY,[정규],16173
3,276166,검정치마,TEAM BABY,[정규],27560
3,276166,검정치마,또 오해영 OST,[OST],4536
3,276166,검정치마,또 오해영 OST Part.7,[OST],5306
3,276166,검정치마,내 고향 서울엔,[싱글],2875
3,276166,검정치마,EVERYTHING,[싱글],9906
3,276166,검정치마,Hollywood,[싱글],6453
3,276166,검정치마,Don't You Worry Baby (I'm Only Swimming),[정규],8615
3,276166,검정치마,The Artist (조덕배 25주년 기념앨범),[옴니버스],823
3,276166,검정치마,201 (Special Edition),[재발매],14200
3,276166,검정치마,The Artist (조덕배 25주년 기념앨범 Part.1),[싱글],750
3,276166,검정치마,음악여행 라라라 Live Vol.2,[옴니버스],608
4,230407,구남과여라이딩스텔라,1969,[정규],115
4,230407,구남과여라이딩스텔라,동해,[싱글],54
4,230407,구남과여라이딩스텔라,온스테이지 10주년 - Only ONSTAGE : 4,[옴니버스],584
4,230407,구남과여라이딩스텔라,KYEJEOL LIVE Compilation Vol. 1,[옴니버스],83
4,230407,구남과여라이딩스텔라,온스테이지10주년-나에게 온 스테이지:7,[싱글],62
4,230407,구남과여라이딩스텔라,모래내판타지,[정규],280
4,230407,구남과여라이딩스텔라,너와나,[싱글],611
4,230407,구남과여라이딩스텔라,썬파워,[정규],490
4,230407,구남과여라이딩스텔라,산 들 바다의 노래 제주 4.3 헌정 앨범,[옴니버스],299
4,230407,구남과여라이딩스텔라,무드 오브 카바레 2013,[옴니버스],59
4,230407,구남과여라이딩스텔라,숨∞ 두 번째 [GREENPLUGGED Omnibus Album],[옴니버스],168
4,230407,구남과여라이딩스텔라,Seoul Seoul Seoul,[옴니버스],698
4,230407,구남과여라이딩스텔라,우정모텔,[정규],512
4,230407,구남과여라이딩스텔라,음악여행 라라라 Live Vol.6,[옴니버스],374
4,230407,구남과여라이딩스텔라,물 좀 주소(한대수 트리뷰트 프로젝트),[트리뷰트],115
4,230407,구남과여라이딩스텔라,우리는 깨끗하다,[정규],300
4,230407,구남과여라이딩스텔라,라이브클럽 빵 컴필레이션 3 'History Of Bbang',[옴니버스],404
5,760046,권진아,나의 완벽한 비서 OST Special All Track,[OST],168
5,760046,권진아,핑계,[싱글],719
5,760046,권진아,How you feelin' (나의 완벽한 비서 OST Part.2),[OST],547
5,760046,권진아,엄마친구아들 OST,[OST],557
5,760046,권진아,엄마친구아들 OST Part.4,[OST],654
5,760046,권진아,송스틸러 - Bad News,[싱글],415
5,760046,권진아,"세작, 매혹된 자들 OST",[OST],176
5,760046,권진아,"세작, 매혹된 자들 OST 제 2수",[OST],490
5,760046,권진아,Wish,[싱글],565
5,760046,권진아,그댄 달라요 (말하고 싶은 비밀 X 권진아),[싱글],701
5,760046,권진아,이두나! OST,[OST],2373
5,760046,권진아,스트릿 우먼 파이터2 (SWF2) OST,[옴니버스],610
5,760046,권진아,Love Me Love Me,[싱글],1756
5,760046,권진아,The Flag,[EP],3359
5,760046,권진아,대행사 OST,[OST],214
5,760046,권진아,대행사 OST Part.4,[OST],403
5,760046,권진아,메이플스토리M OST : SIA ASTELLE,[OST],375
5,760046,권진아,어른처럼 (Sleep Mix),[싱글],346
5,760046,권진아,우리의 계절,[싱글],625
5,760046,권진아,치얼업 OST,[OST],768
5,760046,권진아,치얼업 OST Part.7,[OST],548
5,760046,권진아,사랑이 올 거야 (아홉수 우리들 X 권진아),[싱글],636
5,760046,권진아,진심이었던 사람만 바보가 돼,[싱글],3250
5,760046,권진아,눈을 감으면,[싱글],3753
5,760046,권진아,WSG워너비 1집,[싱글],19489
5,760046,권진아,WSG워너비 12,[싱글],3241
5,760046,권진아,Pink!,[싱글],3622
5,760046,권진아,2021 Antenna Christmas Carol,[싱글],3647
5,760046,권진아,Closer,[싱글],1034
5,760046,권진아,우수무당 가두심 OST Part.1,[OST],386
5,760046,권진아,KNOCK (With 박문치),[싱글],2148
5,760046,권진아,집에 같이 갈래 Part.1,[싱글],571
5,760046,권진아,I,[싱글],1147
5,760046,권진아,문턱 (소녀의 세계 X 권진아),[싱글],1284
5,760046,권진아,비긴어게인 오픈마이크 EPISODE. 9,[싱글],1253
5,760046,권진아,빛나는 당신을 위해,[싱글],1697
5,760046,권진아,우리의 방식,[EP],9194
5,760046,권진아,마음이 그래,[싱글],2241
5,760046,권진아,2020 Antenna Christmas Carol,[싱글],4032
5,760046,권진아,테일즈런너 [언더월드] O.S.T PART. 2 평행선(Light and Darkness),[OST],578
5,760046,권진아,오 마이 베이비 OST,[OST],589
5,760046,권진아,슬기로운 의사생활 OST,[OST],8874
5,760046,권진아,오 마이 베이비 OST Part 4,[OST],701
5,760046,권진아,Everything Is OK,[싱글],2188
5,760046,권진아,뭔가 잘못됐어,[싱글],4456
5,760046,권진아,슬기로운 의사생활 OST Part 1,[OST],3176
5,760046,권진아,투유프로젝트 - 슈가맨3 EPISODE.6,[옴니버스],1383
5,760046,권진아,피버뮤직 2019,[옴니버스],1877
5,760046,권진아,우리 시작해도 괜찮을까요,[싱글],2196
5,760046,권진아,멜로가 체질 OST,[OST],3790
5,760046,권진아,나의 모양,[정규],15074
5,760046,권진아,멜로가 체질 OST Part 1,[OST],3641
5,760046,권진아,오늘 뭐 했는지 말해봐,[싱글],3974
5,760046,권진아,이번 겨울,[싱글],2942
5,760046,권진아,이런 꽃 같은 엔딩 OST Part.2,[OST],2980
5,760046,권진아,싱포유 OST,[OST],2121
5,760046,권진아,Fly away,[싱글],4123
5,760046,권진아,신혼일기 X 안테나 (Prod. by 유희열),[OST],2978
5,760046,권진아,싱포유 - 두번째이야기 크리스마스,[옴니버스],236
5,760046,권진아,질투의 화신 OST,[OST],2353
5,760046,권진아,질투의 화신 OST Part.11,[OST],829
5,760046,권진아,웃긴 밤,[정규],13675
5,760046,권진아,LOVE ANTENNA,[싱글],4627
5,760046,권진아,투유 프로젝트 - 슈가맨 Part.35,[싱글],906
5,760046,권진아,Duet,[싱글],686
5,760046,권진아,Winter Wonderland,[정규],11151
5,760046,권진아,너희들은 포위됐다 OST,[OST],2008
5,760046,권진아,너희들은 포위됐다 OST Part.4,[싱글],1358
5,760046,권진아,K팝 스타 시즌3 TOP3,[싱글],1163
5,760046,권진아,SBS K팝 스타 시즌3 TOP4,[싱글],1887
5,760046,권진아,SBS K팝 스타 시즌3 TOP6,[싱글],1271
5,760046,권진아,SBS K팝 스타 시즌3 TOP8,[옴니버스],1273
5,760046,권진아,K팝 스타 시즌3 TOP10 Part.1,[싱글],2134
5,760046,권진아,[Vol.50] 유희열의 스케치북 : 스물일곱 번째 목소리 '유스케 X 권진아',[싱글],941
6,2863270,극동아시아타이거즈,제비다방 컴필레이션 2024/2025,[옴니버스],49
6,2863270,극동아시아타이거즈,몽유호원,[정규],197
6,2863270,극동아시아타이거즈,이제는,[싱글],68
6,2863270,극동아시아타이거즈,모기,[싱글],56
6,2863270,극동아시아타이거즈,Hello,[싱글],62
6,2863270,극동아시아타이거즈,별,[싱글],75
6,2863270,극동아시아타이거즈,인디스땅스2021 (Indiestance2021),[옴니버스],184
6,2863270,극동아시아타이거즈,아무것도,[싱글],66
6,2863270,극동아시아타이거즈,"고양이, 선인장 그리고...",[싱글],98
6,2863270,극동아시아타이거즈,Alright,[싱글],64
6,2863270,극동아시아타이거즈,오늘은 비 냄새가 나도 좋을 것 같지만,[EP],127
6,2863270,극동아시아타이거즈,Far East Asian Tigers -Single,[싱글],90
7,520620,글렌체크,T1 x Glen Check,[싱글],205
7,520620,글렌체크,Spring Festival,[옴니버스],5
7,520620,글렌체크,Electronic Live System 2024,[정규],153
7,520620,글렌체크,Nevada,[싱글],133
7,520620,글렌체크,Sunbathe,[싱글],86
7,520620,글렌체크,두근거렸던 그 시절의 첫사랑,[옴니버스],51
7,520620,글렌체크,Thrifty Issue 01,[싱글],66
7,520620,글렌체크,Pulp,[EP],244
7,520620,글렌체크,"Cactus, Cactus",[싱글],125
7,520620,글렌체크,"Dive Baby, Dive (Machinedrum Remix)",[리믹스],44
7,520620,글렌체크,Love or Die (Glen Check ver.),[싱글],115
7,520620,글렌체크,Danse Avec,[정규],4
7,520620,글렌체크,Bleach,[정규],1869
7,520620,글렌체크,Velvet Goldmine,[싱글],391
7,520620,글렌체크,The Glen Check Experience EP,[EP],1077
7,520620,글렌체크,Indigo Stage Vol.1 (Emerging K-Pop),[옴니버스],58
7,520620,글렌체크,Paint It Gold Remixes,[리믹스],328
7,520620,글렌체크,Pacific Remixes,[EP],265
7,520620,글렌체크,I've Got This Feeling Remixes,[EP],207
7,520620,글렌체크,YOUTH!,[정규],1760
7,520620,글렌체크,'84,[EP],376
7,520620,글렌체크,Cliche,[EP],364
7,520620,글렌체크,Haute Couture,[정규],4864
7,520620,글렌체크,SAVe tHE AiR GREEN CONCERT Vol.2,[옴니버스],819
7,520620,글렌체크,Au Revoir,[싱글],259
7,520620,글렌체크,숨∞ [GREENPLUGGED Omnibus Album],[옴니버스],433
7,520620,글렌체크,Disco Elevator (iTunes Edition),[EP],417
7,520620,글렌체크,2011 지산 밸리 록 페스티벌,[옴니버스],81
7,520620,글렌체크,Disco Elevator,[EP],82
8,2642585,김늑,그대 아름다워,[EP],24
8,2642585,김늑,bright #13,[옴니버스],127
8,2642585,김늑,무비스타엔바보,[싱글],6
8,2642585,김늑,그땐 왜 그랬을까,[싱글],14
8,2642585,김늑,우리는 어디로 가는가,[싱글],17
8,2642585,김늑,I Think,[싱글],27
8,2642585,김늑,My Love !,[싱글],30
8,2642585,김늑,ink,[EP],25
8,2642585,김늑,밤에 피는 무지개,[싱글],13
8,2642585,김늑,명치,[싱글],15
8,2642585,김늑,낡은 우리 사랑,[싱글],21
8,2642585,김늑,중2,[싱글],20
8,2642585,김늑,춤이나,[싱글],25
8,2642585,김늑,Strawberry,[싱글],37
9,1816503,김뜻돌,천사 인터뷰,[정규],373
9,1816503,김뜻돌,미카엘,[싱글],89
9,1816503,김뜻돌,손님별,[싱글],152
9,1816503,김뜻돌,다섯 번째 봄,[싱글],181
9,1816503,김뜻돌,Psychomania,[싱글],149
9,1816503,김뜻돌,일반쓰레기,[싱글],41
9,1816503,김뜻돌,Kiddo (기도),[싱글],74
9,1816503,김뜻돌,그림자 미녀 OST,[OST],61
9,1816503,김뜻돌,COBALT,[EP],732
9,1816503,김뜻돌,실,[옴니버스],98
9,1816503,김뜻돌,꿈에서 걸려온 전화,[정규],2213
9,1816503,김뜻돌,어른이 된다면,[싱글],194
9,1816503,김뜻돌,bright #8,[옴니버스],1772
9,1816503,김뜻돌,사라져,[싱글],218
9,1816503,김뜻돌,가위바위보,[싱글],123
9,1816503,김뜻돌,꿈속의 카메라,[싱글],158
10,1767,김윤아,메이플스토리M OST : IMAGINE,[OST],91
10,1767,김윤아,"우리, 집 OST SPECIAL",[OST],21
10,1767,김윤아,"우리, 집 OST Part.2",[OST],147
10,1767,김윤아,관능소설,[정규],1464
10,1767,김윤아,웹툰 '화산귀환' Ost Part.3,[OST],816
10,1767,김윤아,행복한 사랑은 없네,[라이브],795
10,1767,김윤아,MERRY SPOOKY X-MAS,[EP],1236
10,1767,김윤아,HAPPY 25th JAURIM,[정규],1928
10,1767,김윤아,영원한 사랑,[정규],3895
10,1767,김윤아,인간실격 OST,[OST],375
10,1767,김윤아,인간실격 OST Part.3,[OST],338
10,1767,김윤아,진심으로 너를 위해 부르는 노래 (Prod. 로코베리),[싱글],967
10,1767,김윤아,마인 OST,[OST],13925
10,1767,김윤아,마인 OST Part 5,[OST],267
10,1767,김윤아,잎새에 적은 노래,[싱글],1240
10,1767,김윤아,Don't Disturb Me (The official Korean language theme song),[OST],0
10,1767,김윤아,HOLA!,[EP],3270
10,1767,김윤아,부부의 세계 OST Special,[OST],500
10,1767,김윤아,본 대로 말하라 OST Special,[옴니버스],124
10,1767,김윤아,부부의 세계 OST Part.1,[OST],984
10,1767,김윤아,방법 OST,[OST],98
10,1767,김윤아,방법 OST Part 1,[OST],332
10,1767,김윤아,본 대로 말하라 OST Part.1,[OST],362
10,1767,김윤아,The OST,[OST],3439
10,1767,김윤아,미스터 션샤인 OST,[OST],9345
10,1767,김윤아,미스터 션샤인 OST Part.3,[OST],1547
10,1767,김윤아,자우림,[정규],7366
10,1767,김윤아,자우림 비긴어게인 - 포르투갈 라이브 2CD,[EP],1468
10,1767,김윤아,자우림 비긴어게인 - 리스본 라이브,[싱글],1075
10,1767,김윤아,자우림 비긴어게인 - 포르투 라이브,[EP],1644
10,1767,김윤아,마더 OST,[OST],1464
10,1767,김윤아,마더 OST Part.1,[OST],599
10,1767,김윤아,XOXO,[싱글],1292
10,1767,김윤아,"사임당, 빛의 일기 OST",[OST],488
10,1767,김윤아,듀엣가요제 47회,[옴니버스],129
10,1767,김윤아,보이스 OST Part.2,[OST],984
10,1767,김윤아,"사임당, 빛의 일기 OST Part.2",[OST],528
10,1767,김윤아,듀엣가요제 36회,[옴니버스],142
10,1767,김윤아,듀엣가요제 35회,[옴니버스],101
10,1767,김윤아,타인의 고통,[정규],5452
10,1767,김윤아,판타스틱 듀오 Part.21,[옴니버스],918
10,1767,김윤아,유리,[싱글],736
10,1767,김윤아,덕혜옹주 OST '작은 꽃',[OST],487
10,1767,김윤아,안녕,[싱글],1095
10,1767,김윤아,듀엣가요제 15회,[옴니버스],280
10,1767,김윤아,듀엣가요제 14회,[옴니버스],262
10,1767,김윤아,키리에,[싱글],1744
10,1767,김윤아,시그널 OST,[OST],3829
10,1767,김윤아,시그널 OST Part.4,[OST],2512
10,1767,김윤아,실종느와르 M OST,[OST],737
10,1767,김윤아,행보 2013 윤종신,[정규],5235
10,1767,김윤아,2013 월간 윤종신 Repair 11월호,[싱글],562
10,1767,김윤아,"Goodbye, grief.",[정규],11281
10,1767,김윤아,이카루스,[싱글],1448
10,1767,김윤아,陰謀論 (음모론),[정규],1557
10,1767,김윤아,EV1 / PEEP SHOW,[싱글],498
10,1767,김윤아,315360,[정규],3686
10,1767,김윤아,Jaurim SS Collection,[베스트],1090
10,1767,김윤아,Jaurim Best - A/W Collection,[베스트],773
10,1767,김윤아,제목 없는 음반,[EP],779
10,1767,김윤아,Ruby Sapphire Diamond,[정규],2245
10,1767,김윤아,자우림의 플라워 프로젝트,[싱글],504
10,1767,김윤아,Spray Love,[비정규],423
10,1767,김윤아,Ashes To Ashes,[정규],3900
10,1767,김윤아,靑春禮讚 (청춘예찬),[리메이크],1808
10,1767,김윤아,All You Need Is Love 5집,[정규],1948
10,1767,김윤아,유리가면(琉璃假面),[정규],5481
10,1767,김윤아,Jaurim 04,[정규],1810
10,1767,김윤아,Shadow Of Your Smile,[정규],4001
10,1767,김윤아,봄날은 간다 OST,[OST],1869
10,1767,김윤아,Jaurim 'True' Live (Live),[라이브],1124
10,1767,김윤아,"Jaurim, The Wonder Land",[정규],2344
10,1767,김윤아,B정규작업(定規作業),[정규],842
10,1767,김윤아,연인(戀人),[정규],3452
10,1767,김윤아,Purple Heart,[정규],2583
11,600331,김일두,제비다방 컴필레이션 2024/2025,[옴니버스],49
11,600331,김일두,김일두 박윤호 탁경주 더 바인홀 라이브,[정규],21
11,600331,김일두,한 밤 몰아 치는 비,[싱글],18
11,600331,김일두,김 앤 탁,[싱글],12
11,600331,김일두,홀리타임,[싱글],5
11,600331,김일두,Again i love you,[EP],38
11,600331,김일두,See you tomorrow again,[싱글],15
11,600331,김일두,술 마시러 가는 길,[싱글],21
11,600331,김일두,우리가 다시 만나면,[싱글],37
11,600331,김일두,자율신경계,[싱글],21
11,600331,김일두,du,[EP],27
11,600331,김일두,마도로스 믹스테입,[싱글],25
11,600331,김일두,When Do You Come?,[정규],57
11,600331,김일두,I AM NOT I,[정규],12
11,600331,김일두,새 계 절,[정규],169
11,600331,김일두,온스테이지 10주년 - Only ONSTAGE : 9,[옴니버스],81
11,600331,김일두,꿈 속 꿈,[정규],114
11,600331,김일두,제비다방 컴필레이션 2019/2020,[옴니버스],231
11,600331,김일두,사랑에 영혼,[정규],92
11,600331,김일두,난전에 별,[싱글],36
11,600331,김일두,바라던 바다,[옴니버스],276
11,600331,김일두,온스테이지 381번째 지니어스,[싱글],8
11,600331,김일두,허수아비들의 성탄절,[옴니버스],46
11,600331,김일두,별바다,[정규],46
11,600331,김일두,Life Is Easy,[정규],84
11,600331,김일두,Lucky Mistake,[EP],22
11,600331,김일두,제비다방 컴필레이션 2015,[옴니버스],151
11,600331,김일두,달과 별의 영혼,[정규],128
11,600331,김일두,34:03,[정규],242
11,600331,김일두,특별시부산,[옴니버스],37
11,600331,김일두,곱고 맑은 영혼,[정규],326
11,600331,김일두,문제없어요,[EP],113
12,280666,김창완밴드,시간,[싱글],836
12,280666,김창완밴드,용서,[정규],636
12,280666,김창완밴드,E메이져를 치면,[싱글],732
12,280666,김창완밴드,아리랑,[싱글],30
12,280666,김창완밴드,분홍굴착기,[리메이크],166
12,280666,김창완밴드,Darn It,[EP],224
12,280666,김창완밴드,그대웃어요 OST (Original),[OST],314
12,280666,김창완밴드,BUS,[정규],254
12,280666,김창완밴드,The Happiest,[EP],220
12,280666,김창완밴드,Reborn 산울림,[옴니버스],557
12,280666,김창완밴드,Reborn 산울림 Track 8,[싱글],22
13,2140061,까데호,Woo-Woo-Ah-Ah,[싱글],32
13,2140061,까데호,오늘 가라앉은 섬,[싱글],39
13,2140061,까데호,텔레포트 도피 2024,[EP],63
13,2140061,까데호,Don't Break My Heart,[싱글],28
13,2140061,까데호,Image #4,[싱글],42
13,2140061,까데호,FREEVERSE,[정규],182
13,2140061,까데호,아프지마,[싱글],37
13,2140061,까데호,자유,[싱글],48
13,2140061,까데호,SUBSCRIBE TO ESQUIRE,[싱글],105
13,2140061,까데호,2022 Christmas VIBE - 까데호,[싱글],14
13,2140061,까데호,강남오아시스,[정규],114
13,2140061,까데호,돈을 멋지게 쓰는 법,[싱글],193
13,2140061,까데호,당신께 LIVE,[라이브],122
13,2140061,까데호,당신께,[EP],1002
13,2140061,까데호,온스테이지 10주년 - Only ONSTAGE : 8,[옴니버스],224
13,2140061,까데호,제비다방 컴필레이션 2020/2021,[옴니버스],55
13,2140061,까데호,FREEBODY,[정규],288
13,2140061,까데호,Cyber Holiday (Feat. 넉살),[싱글],132
13,2140061,까데호,포크라노스 컴필레이션 Vol. 3 '웅성웅성',[옴니버스],786
13,2140061,까데호,FREESUMMER,[정규],372
13,2140061,까데호,"IN LOVE (Feat. 민제, 강이채)",[싱글],45
13,2140061,까데호,TTL (Feat. 서사무엘),[싱글],52
13,2140061,까데호,옆에 (Feat. 정기고),[싱글],94
13,2140061,까데호,MIXTAPE,[EP],127
13,2140061,까데호,온스테이지10주년-나에게 온 스테이지:9,[싱글],67
14,791510,나상현씨밴드,CLOVER Part 2.0,[정규],586
14,791510,나상현씨밴드,윤슬,[싱글],324
14,791510,나상현씨밴드,CLOVER Part 1.5,[EP],642
14,791510,나상현씨밴드,CLOVER Part 1.0,[정규],706
14,791510,나상현씨밴드,CLOVER Part 0.5,[EP],643
14,791510,나상현씨밴드,Twenty Plenty,[스페셜],3816
14,791510,나상현씨밴드,축제,[EP],1211
14,791510,나상현씨밴드,노래나 부를까,[싱글],417
14,791510,나상현씨밴드,찬란,[싱글],766
14,791510,나상현씨밴드,Love Love Love,[싱글],612
14,791510,나상현씨밴드,멘탈코치 제갈길 OST,[OST],3993
14,791510,나상현씨밴드,그레이트 서울 인베이전 Section 7,[옴니버스],377
14,791510,나상현씨밴드,멘탈코치 제갈길 OST Part 1,[OST],210
14,791510,나상현씨밴드,그레이트 서울 인베이전 Section 5,[옴니버스],306
14,791510,나상현씨밴드,그레이트 서울 인베이전 Section 4,[옴니버스],392
14,791510,나상현씨밴드,FILM,[싱글],422
14,791510,나상현씨밴드,그레이트 서울 인베이전 Section 1,[옴니버스],629
14,791510,나상현씨밴드,오피스에서 뭐하Share? OST (O′PENing),[OST],465
14,791510,나상현씨밴드,유미의 세포들 시즌2 OST,[OST],766
14,791510,나상현씨밴드,1+1,[싱글],326
14,791510,나상현씨밴드,SITCOM,[싱글],258
14,791510,나상현씨밴드,멜랑꼴리아 OST,[OST],180
14,791510,나상현씨밴드,멜랑꼴리아 OST Part 3,[OST],219
14,791510,나상현씨밴드,유미의 세포들 OST,[OST],1531
14,791510,나상현씨밴드,2021,[정규],705
14,791510,나상현씨밴드,bright #10,[옴니버스],764
14,791510,나상현씨밴드,유미의 세포들 OST Part 5,[OST],261
14,791510,나상현씨밴드,지평선,[싱글],203
14,791510,나상현씨밴드,여름빛,[싱글],299
14,791510,나상현씨밴드,색깔,[싱글],176
14,791510,나상현씨밴드,내내,[싱글],202
14,791510,나상현씨밴드,망상가 (Feat. 손혜은),[싱글],117
14,791510,나상현씨밴드,제31회 유재하 음악경연대회,[옴니버스],515
14,791510,나상현씨밴드,인디스땅스 2020 컴필레이션,[옴니버스],442
14,791510,나상현씨밴드,잔치,[EP],558
14,791510,나상현씨밴드,생,[싱글],182
14,791510,나상현씨밴드,함께,[싱글],198
14,791510,나상현씨밴드,불빛,[싱글],295
14,791510,나상현씨밴드,Yearbook 2019,[정규],586
14,791510,나상현씨밴드,New Edition 17,[싱글],312
14,791510,나상현씨밴드,1½,[EP],543
14,791510,나상현씨밴드,마음들/25,[싱글],222
14,791510,나상현씨밴드,우리,[정규],368
14,791510,나상현씨밴드,그대,[싱글],152
14,791510,나상현씨밴드,각자의 밤,[싱글],593
14,791510,나상현씨밴드,Found Tracks Vol.70,[옴니버스],76
14,791510,나상현씨밴드,불장난,[EP],265
14,791510,나상현씨밴드,하라는 공부는 안하고 : 또!,[옴니버스],119
14,791510,나상현씨밴드,찌릿찌릿,[EP],210
14,791510,나상현씨밴드,하라는 공부는 안하고,[옴니버스],167
15,2243398,너드커넥션,모텔 캘리포니아 OST,[OST],89
15,2243398,너드커넥션,모텔 캘리포니아 OST Part.5,[OST],287
15,2243398,너드커넥션,그래도 우리는,[정규],1073
15,2243398,너드커넥션,Losing Myself,[싱글],397
15,2243398,너드커넥션,설명하기 어려운 것들,[EP],807
15,2243398,너드커넥션,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),[싱글],3086
15,2243398,너드커넥션,I Robbed a Bank,[싱글],323
15,2243398,너드커넥션,그 또한 우리 사랑,[싱글],457
15,2243398,너드커넥션,블라인드 OST Special,[OST],69
15,2243398,너드커넥션,블라인드 OST Part.4,[OST],182
15,2243398,너드커넥션,파블로,[싱글],420
15,2243398,너드커넥션,버들길,[싱글],414
15,2243398,너드커넥션,악의 마음을 읽는 자들 OST Special,[OST],860
15,2243398,너드커넥션,아직 최선을 다하지 않았을 뿐 OST,[OST],154
15,2243398,너드커넥션,아직 최선을 다하지 않았을 뿐 OST Part.5,[OST],205
15,2243398,너드커넥션,악의 마음을 읽는 자들 OST Part.1,[OST],549
15,2243398,너드커넥션,New Century Masterpiece Cinema,[정규],2918
15,2243398,너드커넥션,Life Dancing,[싱글],522
15,2243398,너드커넥션,두려울뿐야,[싱글],541
