artist_id,artist_id_melon,artist_name,song_name,melon_song_likes
1,227741,갤럭시익스프레스,Hidden Track,23
1,227741,갤럭시익스프레스,적기가,33
1,227741,갤럭시익스프레스,무지개,159
1,227741,갤럭시익스프레스,무지개,154
1,227741,갤럭시익스프레스,Midnight Cremator,5
1,227741,갤럭시익스프레스,Soldier,5
1,227741,갤럭시익스프레스,Laika,5
1,227741,갤럭시익스프레스,여명의 설원,5
1,227741,갤럭시익스프레스,Jungle The Black,6
1,227741,갤럭시익스프레스,검은 바다,5
1,227741,갤럭시익스프레스,To The Galaxy,5
2,107122,검엑스,187 Street,5
2,107122,검엑스,Punk Rock Bomb,7
2,107122,검엑스,Last Promise,30
2,107122,검엑스,You're Still The One,5
2,107122,검엑스,Steady But I'll Run,12
2,107122,검엑스,TRASH REVOLUTION,15
2,107122,검엑스,THE SOUND OF OUR LOVE,52
2,107122,검엑스,BUDS,12
2,107122,검엑스,FATHER AND ME,26
2,107122,검엑스,UNDERGROUND SUCKS,19
2,107122,검엑스,FINGER TALKER,14
2,107122,검엑스,MORNING TREE,7
2,107122,검엑스,SADNESS IS OVER (Feat. Yuta Yasuno Of Hawaiian6),19
2,107122,검엑스,NEW YORK BOY,9
2,107122,검엑스,I LOVE YOU BUT,14
2,107122,검엑스,NIGHT PICNIC,9
2,107122,검엑스,LET ME GO,12
2,107122,검엑스,NOTORIETY,10
2,107122,검엑스,TATTOO ON MY HEART,26
2,107122,검엑스,SADNESS IS OVER (Feat. Yuta Yasuno Of Hawaiian6),30
2,107122,검엑스,FATHER AND ME,56
2,107122,검엑스,THE SOUND OF OUR LOVE,47
2,107122,검엑스,TURN OFF (WORST GREATEST HITS EVER! Version),18
2,107122,검엑스,GREEN FREAKZILLA? (WORST GREATEST HITS EVER! Version),44
2,107122,검엑스,PERFECT (WORST GREATEST HITS EVER! Version),27
2,107122,검엑스,HYMN TO LOVE (OLD & NEW SINGLE Version),31
2,107122,검엑스,FLOWER N'SHIT (WORST GREATEST HITS EVER! Version),10
2,107122,검엑스,BRIT N'CLIT (WORST GREATEST HITS EVER! Version),16
2,107122,검엑스,THE WAY I WALKED (WORST GREATEST HITS EVER! Version),13
2,107122,검엑스,MY BASSIST LIKES THIS SONG (WORST GREATEST HITS EVER! Version),11
2,107122,검엑스,STILL WALKING (WORST GREATEST HITS EVER! Version),12
2,107122,검엑스,WHAT I WANTED (WORST GREATEST HITS EVER! Version),12
2,107122,검엑스,YESTERDAY YES A DAY (WORST GREATEST HITS EVER! Version),16
2,107122,검엑스,YOU ARE SO BEAUTIFUL (WORST GREATEST HITS EVER! Version),13
2,107122,검엑스,SOMEDAY (WORST GREATEST HITS EVER! Version),10
2,107122,검엑스,ALL ENDS (WORST GREATEST HITS EVER! Version),7
2,107122,검엑스,ALL ENDS (OLD & NEW SINGLE Ver.),27
2,107122,검엑스,THE WAY I WALKED (OLD & NEW SINGLE Ver.),40
2,107122,검엑스,BRIT N'CLIT (OLD & NEW SINGLE Ver.),44
