artist_id,artist_name,track_id,track_name,track_popularity
57,스킵잭,6y0m2ZqxryJvRtjSlW2Uw0,Nightfall,3
57,스킵잭,5oHQBGcQ8DPrZvjGpJj6vz,Push Off!,3
57,스킵잭,3BtgwnRciqzh2Ni5roln90,Invisible Hand,2
57,스킵잭,5C2dDlsHplPaAMAgST7PCZ,Gretchen,2
57,스킵잭,0l7b7DvEirmeygCDEfcRdU,Dead Alive,2
57,스킵잭,31BcLJxiDmfU9GEuFgopy2,Daydream Girl,2
58,시네마,6rN0zooodUhaTrNM5MlT8L,Get Out,20
58,시네마,4BQqh5sZc3ccOKOX8XFZaw,MOBYDICK,12
58,시네마,7i0Z1ID0SxDW71oKO7JjK9,Consolation To You,8
58,시네마,5NI6ozpUUd8HlIt0vkbK5p,RUN,8
58,시네마,2mPbK7MvB81iCKbT36634f,항해(Far away),7
58,시네마,2DnigTK6XWESsBwcQRRYCe,Consolation To You - Inst.,1
59,실리카겔,4Tz8G2vbDj5GF3FDBC2Pnd,NO PAIN,45
59,실리카겔,0dpcP3g0O9uPkyruGfVKi8,Tik Tak Tok (feat. So!YoON!),40
59,실리카겔,0haCeyoW7lP7PNRu3RnSZZ,Desert Eagle,40
59,실리카겔,17vrLqb5dY7f8GzIc1GR4K,Realize,37
59,실리카겔,0OeRNx8XALsu6pHzYeUvli,Kyo181,37
59,실리카겔,11Ndi6W2TSe8f4jNRb0ZgO,Ryudejakeiru,35
59,실리카겔,1YE0liXdTUDWnaYOhwL2o0,T,31
59,실리카겔,5T86w25y7uSQkS2EWK9E1I,Andre99,33
59,실리카겔,3fnFbdU7ryWUriIUhhRXpE,Mercurial,30
59,실리카겔,5Fo2XhCLFLa1u4yK08VWbi,APEX,31
60,아디오스 오디오,7bs0t06xxrWxI1dhY28j2f,Make One's Way,21
60,아디오스 오디오,07EdSVQWC72Ksmr7ebXNxT,Letters to you,14
60,아디오스 오디오,1dJBqbvicVQL5LNwzwCWHH,Sea of Dream,14
60,아디오스 오디오,6cBfo58EjbvXHck0PuW0yE,Embers,9
60,아디오스 오디오,1rONIJ41tVSGD7Hy58lMkC,PING,9
60,아디오스 오디오,6EjhHqJL8NwsHdlOQ16JtQ,Flowering Plant,7
60,아디오스 오디오,59J1cAHTGOeYjCxv7wq26w,My Stable Tomorrow,7
60,아디오스 오디오,3vTaNDSLllIGk5QgvmiuSG,Take Me Back,6
60,아디오스 오디오,4rq8egGkKVhtE9wivydo6g,Parallelity,4
60,아디오스 오디오,4MnuJT6gi8BkEcCC7KMwrF,DISSOLVE,4
61,아마도이자람밴드,6XyErZ3AGXV5xkUY2pWWya,Gracefully,1
61,아마도이자람밴드,3COIg8bFXl5lzmNYl5iu6c,April 24th,1
61,아마도이자람밴드,6wjnwfzrXf7NtO1xhSdjbU,The Man Who Has Gone to Milky Way,0
61,아마도이자람밴드,70kzFn6RgeT93yKdlddZyw,Sad Song,0
61,아마도이자람밴드,7Ji9EVlAD2keF4W9Smc8Vw,The Missing,0
61,아마도이자람밴드,0d0BSCzZ4yAMCx1i2UJHli,Milk,0
61,아마도이자람밴드,3enEnn3GEXR85GhcTlN7L4,The Dumb Soprano,0
61,아마도이자람밴드,16ZPnGdyMtaWVtsyyeDUqZ,Crazy Vagabond,0
61,아마도이자람밴드,19LC4fEvPSoGoZQ9JU3orU,cricket - Remix Version,0
61,아마도이자람밴드,7gsVOuFlvLELOaK21h2Zje,The Dripping Wet Rain,0
62,아사달,7gkUFpCUOiHKBk8yzyFnLe,Moonriver,2
62,아사달,63wrS0YGgn4zwp7bF7wT6S,Hummingbird,1
62,아사달,3opNLMU5Rui7A5P67PQjJv,등장!,1
63,아월,0c444u01V64C5zfV5V8m5f,haaAakkKKK!!!,34
63,아월,1eLt1qqQQdhSNomFZ7FqhD,YAYA,29
63,아월,746IIP4nhFrFcKXNkqtj2m,MUNG,28
63,아월,4A7rvcbLAO56xh3lxwEI6y,Bloom,25
63,아월,3mq0dLTh4wC8goZY3s6oLQ,Alone with You,24
63,아월,3ZbGV3tQ7nnJaqArImPw3M,Bird,17
63,아월,1NZqZJVEy7lydNqLxt45TS,Floor,16
63,아월,3BAihnnCxkqPwdKRpwRIuh,Birthday,15
63,아월,6YNToNXmJ5an9u29U9GugM,Finland (Feat. Sim JaeHyun),14
63,아월,3flRVIrwMpuW3PYn0w8guo,20+3,13
64,연정,5AnBbFVY3qsRzP7AaGLwqu,Hide And Seek,18
64,연정,2lSUPsWT6vOZQGhu70vdzr,About Time,17
64,연정,0mD1a2CGsRlS5lSc2ma219,My Love Song,16
64,연정,1aABRHB9e5ZjN6qzQawJkR,Love Needs Courage,14
64,연정,0Acl12MHOBc8AjRBRrdOXz,If My Last Heart Ends With This,11
64,연정,0X5vxS3bfXuO5vkIhTDjGW,On Your Side,11
64,연정,3QW2VxH4eT11MbEfTvanUU,Murphy's Law (Rock ver.),11
64,연정,65zaYJqu1O5zNiAG0kLGwC,What I Mean To Say To You Is,9
64,연정,5zoswG0HEWD07o9ufMGazu,Even If It's Not The Sun For Me,9
64,연정,2gDRVEbWnFBZVUGF6V88JR,Playground,8
65,오션프롬더블루,1tcRQkZyqzRSlQ3xUseeL1,sherlock,42
65,오션프롬더블루,3YRhajr2ECwLcCpONejGJF,girl (feat. BLOO),41
65,오션프롬더블루,2lCinwx9z9Fmr8kcXDei0c,AUTOMATIC REMIX,38
65,오션프롬더블루,4DgHeH6J9Zt4Sy9T3guUaY,necessary girl,38
65,오션프롬더블루,1X55aNgEX0J7rNQ8e21dxF,Perfume (feat. oceanfromtheblue),32
65,오션프롬더블루,6d4MZsxugjJJ0lNm2AgHpy,flying to the moon,30
65,오션프롬더블루,536h96UXYAosvJVTxA1fkK,Scent,27
65,오션프롬더블루,1o3ogHhbrU46ArySGvFshg,Come Back Home (feat. Yeeun),26
65,오션프롬더블루,3NJndq3xLJzTCop5JXUnZS,ice cream,28
65,오션프롬더블루,53uf9zkSH3kUpfLR8zN4OQ,Inspiration,27
66,우효,3eOXiUUfz9OhyVqoREsJYe,Dandelion - single ver.,39
66,우효,4H7u20alxuJTXEhPdYECbE,Honey Tea,38
66,우효,3xzl4MYc0YLQHJbaD6LxT6,PIZZA,37
66,우효,64KOSEJ9ZlV75JPxro5Chp,Dandelion - full ver.,36
66,우효,5UYFb1uulJIf8A44zT6OxQ,Youth (DAY),36
66,우효,5xX7oEKHN0H9VOjezo2ZaA,Vineyard,34
66,우효,2hjhz4W1fKcsuF20f1RT3Q,While Living Life,31
66,우효,4WBuPSTnvgDDoeioTJy0VM,Teddy Bear Rises,31
66,우효,3I8LhJlZpx1F8ri0enUQcY,Butter Chicken,30
66,우효,7GyHySXfWLFykNXhufortO,BRAVE,28
67,웨이브투어스,5VBjyOQzqlPNgdRPMM6prF,seasons,77
67,웨이브투어스,5mtTAScDytxMMqZj14NmlN,love.,75
67,웨이브투어스,6H67gFuycHyTOROX2M4bbs,bad,74
67,웨이브투어스,1MNHqDjKxhtn7YwLCpm7Nt,light,69
67,웨이브투어스,72UVMFjUAL6KJvwi36VBiz,peach eyes,67
67,웨이브투어스,2FZIabCRMEWAYfN69Ijn1U,homesick,66
67,웨이브투어스,3URe1bi21ftFK4zh5nO1P1,sunny days,65
67,웨이브투어스,6ZO96viUqhiRQpwxOYdwdE,bonfire,64
67,웨이브투어스,57KdzjdxoBml2rx0rajGRg,annie.,62
67,웨이브투어스,6vBr2tIHZKaMTpK7r99O3g,daisy.,62
68,유라,4RfVtka58I93lEnPsLlBEZ,MIMI,45
68,유라,0d6PXcdf0OTlfF16uQ7fh6,Rawww,39
68,유라,3P9jINw5TmUelQlm0TJGTY,RAL 9002 (feat. HEIZE),36
68,유라,64agZv9pDgEkQgfvNcBnBP,My Hair Is Green,34
68,유라,5fmDzAwCLpKYx1AEe9W3ny,RAINY DAYS,33
68,유라,3FX1sjJwRbQh7QKqK7eSF0,Laundry,32
68,유라,1llrs3s4loOC4eMaV1yc1x,"Flicker (Feat. Car, the garden)",32
68,유라,5VzcFSWkyCT3thruHGXsMR,수영해 (Virus Edit),30
68,유라,0cnAVbwpbOBcOkuC8yBFw2,my,29
68,유라,08yMOmydumplen59qUD4zf,L,24
69,이날치,6NpNPkpJIWMwm1cOZuOq44,Bird,36
69,이날치,5atGm2Ek2QCsfasyebyOfD,God of Mud,34
69,이날치,3zBDNnUOioHl3sN9iF5xl5,Tiger is Coming,32
69,이날치,5t2XHhWwKqgE3ZRmj8vVJ7,Look At Me Look At Me,26
69,이날치,0c3ANespplAKrkGzNvXjyt,Let's Live for Today (Single from Pachinko: Season 1) [Apple TV+ Original Series Soundtrack],25
69,이날치,4XLtUTMeXIgnoPr9DuzAx6,Hihi Haha,24
69,이날치,5yMr8TkBo7mMFAtbB1LPTz,A Fish Map,23
69,이날치,1oP2OJ0ok4Jm6lvDYmeRwg,Catch a Rabbit,22
69,이날치,7CUUFK91QDlx5aBxSxqnh1,Ultimate Prescription,20
69,이날치,6HAc7bhXcpeJlRyvj64w46,Watch Your Step,20
70,이디오테잎,1dBK30swlPUpcE9DC9iAiy,Melodie,20
70,이디오테잎,4vmTLcDMOEGncRhqLtU467,Help (IDIOTAPE Remix),14
70,이디오테잎,7skWwpfHG5TgJKgsvTsc71,Pluto,12
70,이디오테잎,7gqJWe4QrMXFpYHqdIU395,080509,10
70,이디오테잎,6qSjzNantZFYiYduIMTn5l,Even Floor,9
70,이디오테잎,6ED29XLpNtseGll1GAAZQR,Sunset Strip,8
70,이디오테잎,6J7wIcv1h1Dr2YWK2hpdUF,Vladimir Komarov (KIRARA REMIX),8
70,이디오테잎,3pDyMit08GhDziHIV9c4Xd,Toad Song,7
70,이디오테잎,6tv9PjWw8wE6gDf2KFEOQq,Idio_T,6
70,이디오테잎,5dRIYNRKKYPDBFRkuVZdAQ,Wasted,5
71,이랑,5QWLLhH7coXBotQq3vhv63,寬寬仔來到?的面前,35
71,이랑,18wAynXuKfQW5jqOyt7GuO,Glitter Path (feat. Lang Lee),13
71,이랑,2YNrv84MQ5SA4jZ8k3Us9d,There is A Wolf,21
71,이랑,67yol8XYMfwJMTFEhuEpaG,신의 놀이,20
71,이랑,6lQsYwi68qUDrPW6R04GtB,너의 리듬,18
71,이랑,0PfGvaK0tQO8KE8fBUog3e,The Generation of Tribulation,16
71,이랑,3FWGxaKZq2AccX0Xnv62B5,가족을 찾아서,15
71,이랑,4m5nefAXCteA2PWqnNUREG,I’m All Ears For You,14
71,이랑,6cmC1p8T5PQpeWfm5mwzSR,Conversation,12
71,이랑,4GJrG4CS5bQhJLL6Hu1iQh,이야기속으로,13
72,이무진,786Fx68VDlEbrtrz7MxyIE,Ordinary Confession,52
72,이무진,29MHN4pjwkSSKsGowRETGW,Episode,52
72,이무진,03qu1u4hDyepQQi2lNxCka,Traffic light,50
72,이무진,2ZTU8atPwouhoQSvxv9aQj,Coming Of Age Story,48
72,이무진,4ribiWWnI451QMRdOgByIP,Rain and You,47
72,이무진,5JpftUHeUzx3zWE6rZtki5,Sweet,44
72,이무진,2vA5M8uXee4amGQajyUMFR,When it snows(Feat.Heize),45
72,이무진,4uQsyh3FqtfUH0gzlpWlkJ,Propose,44
72,이무진,02gRcacKOFBBBIGVwnY1tR,The Last Christmas,43
72,이무진,0DIaeRuEDjfbGWkzoKktUF,Lilac,41
73,이상은,6kjIBvMBIYxy0fWUf9BFem,Someday,32
73,이상은,6KqQBjetYGhWZgKTPKSSQP,매일 그대와,16
73,이상은,29W9ouV9rv0YzmtBWog7vK,Around,14
73,이상은,5x1u6T8rENZMRGtCIcAfd4,Life Is a Journey,14
73,이상은,34oaPQSdQpSn1iMJ2X1530,Gongmudohaga,10
73,이상은,64E3GEuheLmWFLEaFCDmdt,The Wall,10
73,이상은,5lqOs2Dz6ikxYovDFkZvVw,Samdocheon,9
73,이상은,6GNvYeLu88KdLtWDNqEn6N,정읍사 (Pop Ver.),8
73,이상은,5XYzJrEtbudv6Zs8biaiZ9,Falling,8
73,이상은,2vADJRgL5uU0WUYTAOYfOo,A Bird,7
74,이승윤,1IxFHdxSdC5vK1mvxCE0BM,Anthems of Defiance,51
74,이승윤,0EJnZlXvstP3YgtiwYcy7s,Waterfall,46
74,이승윤,0nRalC3ENoAYEM1kTO7JAz,POKZOOK TIME,44
74,이승윤,5eek1iO2hgsffOssvVtICp,Empty Space Above,43
74,이승윤,5fIncTfHKPZUV0ddlAhDnr,The Giving Tree,42
74,이승윤,2gNtS3eqPOg9RcOLxWzYez,Intro,41
74,이승윤,5XULbmDVKK812fqvP61tcE,Strings as a Sword,39
74,이승윤,2uwmsvNcj4tdZ06NJ5b18t,Against the End,39
74,이승윤,3riITfrltgSsMmNXWVeEfR,An Ode to the Unseen Hearts,39
74,이승윤,2ALaNptGZ19QWECgDSAizT,Canon,38
75,자우림,3DmDPYRQYdYE5gWf2DiKn2,"스물다섯, 스물하나",51
75,자우림,5fC3bk8dQcHOHTAAzSWOBv,"Twenty-five, twenty-one 25th",36
75,자우림,6r0hfhaITECuZrEQTfrTLT,있지,30
75,자우림,3Dr62fqSkhJgtVfXXJeKsi,Shining,28
75,자우림,6ZpOLjmneyTh2apv5wzMqr,STAY WITH ME,25
75,자우림,4iNwoAcnUc4qgjOs5cfN5Z,17171771,25
75,자우림,0lyqOQHPupP6ruQ0f263WJ,"I am sorry, I hate you",24
75,자우림,5rtSUuJx5VMaG88z9YEJUa,Magic carpet ride,23
75,자우림,0spPlZg9yHPFMSTnFY8Tje,영원히 영원히,21
75,자우림,7JExsx3xFQhEs63fP0V7Xu,Song of Ha Ha Ha,20
76,잔나비,5BqwC9kOBbqYkzdOKeXFFk,for lovers who hesitate,55
76,잔나비,4YaKlkNVJNbrIqN82EKFsQ,A thought on an autumn night,49
76,잔나비,5mrIZ0lvgFr5wnrYbzV0C1,TOGETHER!,46
76,잔나비,1deQhoZakgMT5fw0t9zliD,"dreams, books, power and walls",45
76,잔나비,57rt6Jj7woE21ae3Ml2vw8,She,44
76,잔나비,4JmRth9mDEINhUNIpDYLQi,Summer,44
76,잔나비,4KU23Zay3Q1W0c0yJCNczH,Baby I Need You,43
76,잔나비,14Np50ZA2kLzYwtJezBFqJ,November Rain,41
76,잔나비,2rOA9vEsnpNB6L5XgmibKn,ASTEARSGOBY,40
76,잔나비,4SPZfnF7tn4Sfcv3iTjKCu,나는 볼 수 없던 이야기,37
77,잠비나이,12V7n0Cg0NM4mrwwUFWmDp,Connection,1
77,잠비나이,4XCrklfphNM7KoAXcdIFsw,Time Of Extinction,2
77,잠비나이,5lxwlzaTaQM8sTbGiuuX8V,Sawtooth,1
77,잠비나이,0lASGScVOTYg1diOVHaII2,온다,1
77,잠비나이,3BlCmn1q6bsTghgkMZJCeH,검은 빛은 붉은 빛으로,0
77,잠비나이,3bLXg68coAriifkcXuWzm4,They Keep Silence,0
77,잠비나이,4YlVPwAkZq5Jhvo6gpeoca,Square Wave,0
77,잠비나이,03a0nurpBJT23W27yOvUuj,저기 저 차가운 밑바닥에서 다시,0
77,잠비나이,589wupV8bgQbO4b8z9jofB,Glow Upon Closed Eyes,0
77,잠비나이,5AUuC9h4GVcjk2EaO76Z6f,두 날개가 잿빛으로 변할 때까지,0
78,장기하,7xwV244UE1fyGX7BlSa4GS,Cheap Coffee,24
78,장기하,1eQZKUSXyKuxql3ZVMIchY,Silverhair Express (Chang Kiha Remix),23
78,장기하,196vwD0wtg7XVC1j1Hn1jk,Envy None,23
78,장기하,0dty5MVQvMTktBLbg33Vbh,What Wrong Have I Done?,18
78,장기하,6tStqbjbMdMRzRWWNvlnqI,Do,17
78,장기하,47pkYXqtFl18EzJ3p8DyHh,How Long Could It Last?,16
78,장기하,26y6N11AEXD1srKSZ3ylyr,Haechi 1,12
78,장기하,3c3zPOaOFu8U5jDxMrnY8S,Why Do You Try to Do Something When It's Totally Okay to Do Nothing?,11
78,장기하,4zujFpLMZm48Ozy3rdNdVD,All,11
78,장기하,1z9utOXwAw6yXsk4Gv63zS,Do or Don't,10
79,적재,13jOUAJE5tHgidRLrmSpO5,Fall In Love,45
79,적재,1hyyH6xSgtcgwpNOR9cX1t,Do you want to walk with me? (Romance 101 X Jukjae),44
79,적재,7ePpQepOptZ1M9jRRydHsZ,별 보러 가자,44
79,적재,13TYjE0MVF38mPzkveRDxm,"Be My Shelter, Hold Me Close",40
79,적재,3ySSbGT5BepfePnva86js7,Letter,39
79,적재,7xU8MduijQhBEKTpBgVp2E,Moments Make Memories,35
79,적재,0gVYpQ8WwiOwTzeI5wn7F0,A moment with you,35
79,적재,54413VtpbmW1Xbhj0HoqWt,지금 이대로 Stay with me,34
79,적재,3B4AOfW6nDbCPb1pIEczJQ,Tattoo,34
79,적재,0DXnSV98JM6bwf4fWiUyKb,Holding hands or walking together.,30
80,정우,15UKEzGfL7RxP1oHVYrlfZ,From Me To You,34
80,정우,0QbrUmg3wVY0MNijTzMJWI,The Lamb,33
80,정우,4MBxYOetGDZUDJ02zHDMkW,Cloud Cuckoo Land,29
80,정우,1lqLcgZkwL2iCMFkMwhQJl,JUVENILE,27
80,정우,5ikqSCxv0XzfZWW5x0xI75,Love song,26
80,정우,6SGISb2p5ebnvpRUtIaXlr,Cumulus,25
80,정우,00C5vokdGAAR7LOiNVwspp,Skin,23
80,정우,0YfvNcf3TDTseh1kANH898,Daymare,20
80,정우,4egcdhIJIx8KulcPT1Wi5o,About Loving Someone,20
80,정우,2712T8qgYMjV2tk1U50XlG,Fall Dance,19
81,죠지,34HSEUn4YGAFBW9OHGIkU7,Boat,49
81,죠지,06ZjtFrSVuESKVe9bnZrNp,look at me,46
81,죠지,6VmavOAnMepekIwArBoEEH,something between us (Romance 101 X george),45
81,죠지,6nLK3EpVQLW1SC3lmlejoU,let's go picnic,43
81,죠지,67sYclP23NAkhQwYciJd16,ANYWHERE ANYTIME,39
81,죠지,0R4SiuGcwqpmsE9a7rm9ws,romeo n juliet (feat. youra),40
81,죠지,2Es42gZ3Rj0F7hOZ5876Go,all day,38
81,죠지,2jtUeOhBKxWqYVTmLvJBzW,camping everywhere,37
81,죠지,3eSKuoaZlzEbeExqIDEanO,somuch,36
81,죠지,7HPXWu2egtpfRBThcrIMXP,love in summer,35
82,지소쿠리클럽,3A76bRRuVaIJrV8mrVeb21,Peanut butter Sandwich,37
82,지소쿠리클럽,4JGiIFr49qQUYZlqsGhiZi,Take On,31
82,지소쿠리클럽,22dNi7hvJmfo4oJfZXjOuE,Horses,31
82,지소쿠리클럽,6NKAKulkYABhP7s63wbCDK,"work, shit, sleep",30
82,지소쿠리클럽,6K14UCl6PmwnmXxYOkfmeL,She's not straight,28
82,지소쿠리클럽,1adidOIc4dH3q7Vjz4TVPV,I Love u..r shoes,27
82,지소쿠리클럽,1cQKYKbN27DZbZe53JgEkc,If You Say So,27
82,지소쿠리클럽,0EOfImHjf3tfwh0MeWYzQD,Nothing,26
82,지소쿠리클럽,67fKXyqK3xnvMYlw4FQymk,Under the Sea,25
82,지소쿠리클럽,4B9GdhLzBOhvSMeLXDZDxD,Then Tonight,25
83,채무자들,4RtBdoHi66xSbn3wE9HZoJ,Skimming Stones,1
83,채무자들,4tYzHTzbGF8ISsODLmbmkO,Years Of Age Ending In 9(2023),1
83,채무자들,5XvK8EdT5mKBnpcXloa7Gj,Why Am I(2023),0
83,채무자들,7jjgT70TBKYrtiR5Vph0EF,Mast,0
83,채무자들,5dqTYxG2pbex5Q94bp330s,86(2023),0
83,채무자들,7c8VgBBQLYvgmdH9sf5mIZ,Barking Dogs,0
83,채무자들,49YsrFW31DpWI1fsH4pQmf,Relativity,0
83,채무자들,1vRbALEanqjWvGQf62DK1k,Why Me,0
83,채무자들,5PUgzMNPWCcH73faYzD1RY,5510,0
83,채무자들,5OUyrC3KEoIUrmrBZNSpQs,Dirty Song(2023),0
84,체리필터,0wdchmE75VwSL2zTAgbFra,sweet little kitty,36
84,체리필터,00ddDV60MFTJkWSGC7IGIv,flying duck,33
84,체리필터,3QLaYOmG5rEvIgIJ90nhXd,moonlight boy,24
84,체리필터,0XY1EvCKCCpkHr9TPnYezs,Happy Day,24
84,체리필터,4bukywaDtuziUGdNOeMK3o,Pianissimo - 2022 Remixed Remastered,23
84,체리필터,0uIpe02U08DCfnP2e6wTIa,낭만고양이,21
84,체리필터,6Zk6VMN8nIiIgyPosh5dgA,come to me,16
84,체리필터,6zWIZiEzUSTuyOWIi9jcXj,Peace N` Rock N` Roll,13
84,체리필터,72U6nQqKlag2K7qw1JUVpW,touch my ruin heart,13
84,체리필터,7EMrgjZOLONFAQkX2TZaJ2,a jolly witch,10
85,초록불꽃소년단,2ixuAmw8fl7tlSx776sCf4,Tokyo Motel,18
85,초록불꽃소년단,6jdqHdOxooO23hgXVR9Y90,She Was Just A Cute Tsubomi,17
85,초록불꽃소년단,715GOagFCLKiez9PNzeAT8,Suicide Boy,17
85,초록불꽃소년단,2QbO3pVYIsiFjKbtzIY4rt,Ginkgo Tree Boys,13
85,초록불꽃소년단,7H7ysxSTI88e26PjugMoVm,Eastern Youth,12
85,초록불꽃소년단,4AX7ppWsF4w8qzjk41vSTZ,DD,11
85,초록불꽃소년단,4X39eKCYk2eSCpKZv0TUbs,If Our Song Goes to You,11
85,초록불꽃소년단,6Db9JwUrjurnBlTwYK469c,A Midwinter Night's Dream,11
85,초록불꽃소년단,7ETFKqasbZchZH6gnCCZRN,I Don't Wanna Die,10
85,초록불꽃소년단,6dfwQKqIln2ZKFPpejLkNn,The Day We Can Meet Again,10
86,추다혜차지스,5hdIAY7Vnb2w2NPOAocWsQ,Ritual Dance,12
86,추다혜차지스,1zcNdkak03kteMBQSq3zHZ,Binasoo+,9
86,추다혜차지스,2ogPWKXKlp10ZCBDmwAinc,Eheori-Ssunggeoya,7
86,추다혜차지스,6MvZSUlDJN4T325pRdItYw,undo,5
86,추다혜차지스,6VHsdHBql8S19fIW709ThO,Soul Birds,4
86,추다혜차지스,2yfSvNI3PV9XGEvx2pSYZ4,CHAGI's CHAGI,3
86,추다혜차지스,2TBUSmOLizC1NEwcHN25ro,Today is the Day,3
86,추다혜차지스,5egRaw8z1FwhgjBTIjgUPB,unravel,2
86,추다혜차지스,2nFmLriFN8o8NHTSBcIhrl,Bok Dub,2
86,추다혜차지스,0JWpMhoXQ69yvvhrb3isRD,NMMG,1
87,카더가든,7wLJ4xzxNss5abZ1kXs242,Closely Far Away,51
87,카더가든,16YZbdkJtyvsjV8UKOwQBB,Romantic Sunday,48
87,카더가든,1y6dEjheBdnopNo0xDXJ9P,Scars leave beautiful trace,49
87,카더가든,30tYWTkLIQtZWnRIOqcHnJ,나무,48
87,카더가든,0hoRkoCB6eJ7WjYNQGC7eQ,Happy Ending,44
87,카더가든,5Xf2cIARIa9gwWf6m4DvME,Home Sweet Home,43
87,카더가든,797XRv2RhIp9qHeKG42HzD,"All Night Long (She is My Type♡ X Car, the garden)",39
87,카더가든,47Euae10UxFEcbnR9I9Vgt,명동콜링,37
87,카더가든,0tumsfaXAjtZKqF5Vi2QFH,Dreamed a dream,37
87,카더가든,4LYlWqZSPaLMk9FthWF0To,우리의 밤을 외워요,37
88,카디,2sa1g3kg5YZ38ljNXgka0R,Tunnel (With KARDI),25
88,카디,4qAyjztX1XDEO1LNJdW6NZ,7000RPM,20
88,카디,72hVq5YclFjHFfUuH3NTsS,Winter's Glow,19
88,카디,3oRw1Wqci8aww8fWildPza,Watchout,18
88,카디,0bXUxHyrMCXRpmD7lkad1m,No Need,17
88,카디,6vUuSAMmYuSVm9aWQIJeuh,Rule the Grounds (PUBG Global Championship 2024 Anthem),16
88,카디,5u796R4bJD6NJ258RDIWbZ,Havin’ a Good Time,16
88,카디,78geeFu4KoOywpuWzkoYj9,PARTY,15
88,카디,0j6TSAjmyq9A3pQf0VFsls,Zone,15
88,카디,0KQY6XjlrKIECJL8oqNAE8,City of Wonder,13
89,캐치더영,0IpNwzaz3rRJrVUEVKAeSM,Dream It,25
89,캐치더영,3oWoxdYVEWkKkKcc5xvZYZ,"You, Always (2025)",21
89,캐치더영,6wX86FZqAq5PR5RS0ZjO5F,Voyager,15
89,캐치더영,4xFgcZtLZQgGf8g9uNkMkN,YOUTH!!!,12
89,캐치더영,1odhJsLMn9A2QexqLFv29M,Wanna Be With You,10
89,캐치더영,5udVBiSlUROESwrHj1RtiJ,Cactus Boy,10
89,캐치더영,0QfPAHMEiMt6byBLixouhP,Talking To Myself,9
89,캐치더영,6XcprDcv5rtS4bWU1vtIEc,The Legend,9
89,캐치더영,2IJKj2GMmRnTzgiVPrhNme,Light On Me (1101),8
89,캐치더영,0noOTqpxrxOVWmg3joXKBS,If You Love Me,8
90,코토바,4anw7njgXqWoNABbWwAbEO,melon,19
90,코토바,5lfsjHcokRCsEjXul9TsUW,coii,16
90,코토바,28cZrg5bm25e5LcZJL8gFi,kyrie,15
90,코토바,0UsTi9F7ajW5Snu9MZGK6j,Alone in the garden,14
90,코토바,0F1L9edg4txghPSM2CADNf,odori,14
90,코토바,5qTwTJu5yGjomZF68WgCmP,reyn - KR version,12
90,코토바,24HGQKvNuXORD8m4kvUAaY,ice sea,11
90,코토바,5GqNhxUpQBBHugTMV6yidD,Free will,11
90,코토바,1f7c2QDWM7KWVQMXmarNbF,coii - Single Version,10
90,코토바,7lyWHvKsAx1N9CwQIDRCJU,Love&Art,9
91,크라잉넛,71yXrG7UY3myMhpn2QiMh4,밤이 깊었네 Oh! What a Shiny Night,32
91,크라잉넛,7L13P7XjzgJyENZZjITPcV,좋지 아니한가 Isn't That Good?,27
91,크라잉넛,0AcSCfVYcXgNgcrZdyZXOh,명동콜링 Myeong-dong Calling,25
91,크라잉넛,0JvKtUqGrzI0XZQzrMdxe2,룩셈부르크 Luxembourg,21
91,크라잉넛,4kFHd8N3mzYUNS0WFG4HmO,서커스 매직 유랑단 Circus Magic Clowns,18
91,크라잉넛,42OTaKIDWseqiU8qflqjap,말달리자 Speed Up Losers,18
91,크라잉넛,0hUZzSfrGN8rKlj7JKBbH4,Cleaning,16
91,크라잉넛,5UYwBzjTFzXt2OBdDKDh0b,Hero,16
91,크라잉넛,5I32QWIUiTn0t2oWaptmX7,비둘기,13
91,크라잉넛,11AzSXnKGHqpyJPg8PFLDD,96,11
92,크랙베리,0oPVZJBHdQudfqFLyNf9Yy,Trigger,10
92,크랙베리,1UFhEXOUvkptWU4jlSMgHt,Shed My Skin,5
92,크랙베리,6RlDvnicPzhGdICAZaHrC2,Excited,2
92,크랙베리,7y2sET4IuE20NZXuv1Vsx0,Counterfire,2
92,크랙베리,2JH0SU3vJeOozNs7EKLn0A,REVOLUTION,2
92,크랙베리,6rOIO9VumPDIpaEruzITsC,Machine,2
92,크랙베리,621x3oDNCh2iFER5IqBNUq,Only One,1
92,크랙베리,4gF1fWfrYdYPpYMFC6Yoqt,Machine,0
92,크랙베리,49T2Rg4REV033X9Hd2cRET,Only One,0
92,크랙베리,5OBouspAIefRfWFwtMrkXd,Counterfire,0
93,크랙샷,0IvTbJ6u1ywx0FKBPI7UGc,Let Me Out,10
93,크랙샷,2KGO8Uow0C9wjC0e4x9r0U,Get Over,6
93,크랙샷,4X0DBWiYrnxoWfmxMy5e9q,Follow Me,6
93,크랙샷,53TbTPtP4Dw0zkTevQC4pZ,INFP,4
93,크랙샷,32RHNN0stv1pEKACXFLPWx,Walking On Fire,4
93,크랙샷,6xwt39OYBZeiIJgdgESNjX,Go Away,3
93,크랙샷,3lqTFqqpJu0Uo99zieqAMX,Break Down,2
93,크랙샷,1E47Uyf0pssREXsTg4jfFW,Ready To Fire - 2017 Remastered Version,2
93,크랙샷,38eKT1518FWTL2bwCyzDe2,Break Down,1
93,크랙샷,1aWmLmyt1X8PkGDOu8lT6c,Moo Nyeo Do(The Painting of Shaman),1
